user_id,total_videos,avg_affinity_score,avg_rating,like_rate,avg_sentiment
0,18.0,0.6766666666666666,0.6111111111111112,0.6111111111111112,0.6111111111111112
1,18.0,0.7269444444444446,0.6666666666666666,0.6666666666666666,0.6944444444444444
2,17.0,0.7276470588235293,0.5147058823529411,0.7058823529411765,0.8529411764705882
3,18.0,0.827777777777778,0.8055555555555556,0.8333333333333334,0.7777777777777778
4,18.0,0.7944444444444445,0.7638888888888888,0.8333333333333334,0.6944444444444444
5,18.0,0.7372222222222223,0.7083333333333334,0.7222222222222222,0.6388888888888888
6,18.0,0.6975,0.6111111111111112,0.6111111111111112,0.6944444444444444
7,18.0,0.7842592592592593,0.7222222222222222,0.8333333333333334,0.7037037037037037
8,17.0,0.8085294117647058,0.7352941176470589,0.8235294117647058,0.7941176470588235
9,17.0,0.7726470588235296,0.8235294117647058,0.8235294117647058,0.5588235294117647
10,18.0,0.7937037037037037,0.75,0.7777777777777778,0.7592592592592592
11,18.0,0.8166666666666669,0.7916666666666666,0.7777777777777778,0.8055555555555556
12,18.0,0.7713888888888889,0.6527777777777778,0.6666666666666666,0.8888888888888888
13,18.0,0.7980555555555557,0.8333333333333334,0.8333333333333334,0.6388888888888888
14,18.0,0.7686111111111111,0.7361111111111112,0.6666666666666666,0.7777777777777778
15,17.0,0.7611764705882353,0.6470588235294118,0.7058823529411765,0.8235294117647058
16,18.0,0.6991666666666666,0.5972222222222222,0.6666666666666666,0.6666666666666666
17,18.0,0.7927777777777779,0.7777777777777778,0.7777777777777778,0.7222222222222222
18,18.0,0.8602777777777779,0.8055555555555556,0.7777777777777778,0.9722222222222222
19,18.0,0.7955555555555558,0.8333333333333334,0.7777777777777778,0.6666666666666666
20,18.0,0.7477777777777778,0.6666666666666666,0.6666666666666666,0.7777777777777778
21,18.0,0.7436111111111113,0.6527777777777778,0.6666666666666666,0.7777777777777778
22,17.0,0.7673529411764708,0.7205882352941176,0.8235294117647058,0.6470588235294118
23,18.0,0.8530555555555558,0.8333333333333334,0.8333333333333334,0.8500000000000001
24,18.0,0.8258333333333335,0.7638888888888888,0.7222222222222222,0.9444444444444444
25,18.0,0.7102777777777779,0.6805555555555556,0.6666666666666666,0.6111111111111112
26,18.0,0.8880555555555557,0.9444444444444444,0.9444444444444444,0.75
27,18.0,0.8080555555555556,0.8055555555555556,0.7777777777777778,0.75
28,18.0,0.9230555555555559,0.9722222222222222,1.0,0.8055555555555556
29,18.0,0.7644444444444447,0.7222222222222222,0.6666666666666666,0.7777777777777778
30,18.0,0.7117592592592593,0.5694444444444444,0.6111111111111112,0.8148148148148148
31,18.0,0.6366666666666666,0.2916666666666667,0.6666666666666666,0.8055555555555556
32,18.0,0.8108333333333335,0.7916666666666666,0.7777777777777778,0.7777777777777778
33,18.0,0.8191666666666669,0.8194444444444444,0.7777777777777778,0.7777777777777778
34,18.0,0.6522222222222223,0.4166666666666667,0.6111111111111112,0.7777777777777778
35,18.0,0.8138888888888891,0.875,0.8333333333333334,0.6388888888888888
36,18.0,0.8291666666666669,0.8333333333333334,0.8333333333333334,0.75
37,18.0,0.7858333333333333,0.7777777777777778,0.7777777777777778,0.6944444444444444
38,18.0,0.8097222222222223,0.7222222222222222,0.7777777777777778,0.8611111111111112
39,18.0,0.7839814814814816,0.7638888888888888,0.7777777777777778,0.7037037037037037
40,18.0,0.827777777777778,0.8055555555555556,0.7777777777777778,0.8333333333333334
41,20.0,0.8602500000000003,0.8375,0.8,0.9
42,18.0,0.7955555555555556,0.7638888888888888,0.7777777777777778,0.75
43,18.0,0.8472222222222224,0.8472222222222222,0.8333333333333334,0.8055555555555556
44,18.0,0.8472222222222221,0.7777777777777778,0.8333333333333334,0.8888888888888888
45,18.0,0.7431481481481481,0.6666666666666666,0.6666666666666666,0.7592592592592593
46,19.0,0.8263157894736843,0.868421052631579,0.7894736842105263,0.7368421052631579
47,18.0,0.8258333333333335,0.8333333333333334,0.8333333333333334,0.75
48,18.0,0.8491666666666667,0.8611111111111112,0.7777777777777778,0.8611111111111112
49,17.0,0.7238235294117646,0.6617647058823529,0.6470588235294118,0.7058823529411765
50,16.0,0.7794791666666667,0.640625,0.6875,0.9166666666666667
51,20.0,0.8738750000000002,0.775,0.9,0.9375
52,18.0,0.8016666666666669,0.7916666666666666,0.8333333333333334,0.6944444444444444
53,18.0,0.7556944444444446,0.6111111111111112,0.8333333333333334,0.7361111111111112
54,17.0,0.8108823529411766,0.7794117647058824,0.7647058823529411,0.8235294117647058
55,18.0,0.721388888888889,0.5277777777777778,0.7777777777777778,0.75
56,18.0,0.8119444444444447,0.8333333333333334,0.8333333333333334,0.6944444444444444
57,18.0,0.6911111111111112,0.6388888888888888,0.4444444444444444,0.8333333333333334
58,18.0,0.8073148148148149,0.8611111111111112,0.6666666666666666,0.787037037037037
59,18.0,0.705,0.5694444444444444,0.6666666666666666,0.75
60,33.0,0.7434848484848487,0.7196969696969697,0.6363636363636364,0.7272727272727273
61,18.0,0.6597222222222222,0.4305555555555556,0.6111111111111112,0.7777777777777778
62,31.0,0.8916129032258066,0.9274193548387096,0.9032258064516129,0.8225806451612904
63,20.0,0.8725000000000002,0.85,0.85,0.9
64,18.0,0.7905555555555557,0.7083333333333334,0.7777777777777778,0.8055555555555556
65,18.0,0.6727777777777777,0.625,0.6666666666666666,0.5277777777777778
66,17.0,0.7585294117647061,0.6911764705882353,0.8235294117647058,0.6470588235294118
67,18.0,0.8389814814814816,0.8888888888888888,0.7777777777777778,0.787037037037037
68,18.0,0.7272222222222221,0.625,0.6666666666666666,0.75
69,18.0,0.8073148148148149,0.8333333333333334,0.7777777777777778,0.7314814814814814
70,18.0,0.6916666666666667,0.4444444444444444,0.6666666666666666,0.8333333333333334
71,19.0,0.747982456140351,0.6578947368421053,0.7368421052631579,0.7456140350877193
72,18.0,0.6723148148148148,0.5,0.6111111111111112,0.7314814814814814
73,18.0,0.7883333333333333,0.7083333333333334,0.8333333333333334,0.75
74,19.0,0.8515789473684212,0.868421052631579,0.8421052631578947,0.7894736842105263
75,18.0,0.6944444444444444,0.5,0.6666666666666666,0.7777777777777778
76,18.0,0.7161111111111113,0.6527777777777778,0.5555555555555556,0.8055555555555556
77,18.0,0.7390277777777778,0.6944444444444444,0.5555555555555556,0.8472222222222222
78,18.0,0.7794444444444443,0.6944444444444444,0.8888888888888888,0.6666666666666666
79,20.0,0.7875000000000003,0.8,0.75,0.7
80,20.0,0.8005000000000002,0.85,0.8,0.65
81,17.0,0.7855882352941177,0.7647058823529411,0.7058823529411765,0.7941176470588235
82,18.0,0.7647222222222224,0.7222222222222222,0.6666666666666666,0.8055555555555556
83,18.0,0.805277777777778,0.75,0.7777777777777778,0.8055555555555556
84,18.0,0.8216666666666668,0.6805555555555556,0.8333333333333334,0.9166666666666666
85,18.0,0.7850000000000001,0.6666666666666666,0.8333333333333334,0.7777777777777778
86,18.0,0.7069444444444446,0.6111111111111112,0.6666666666666666,0.6944444444444444
87,47.0,0.7381205673758865,0.5904255319148937,0.7446808510638298,0.7588652482269505
88,18.0,0.7730555555555557,0.7777777777777778,0.7222222222222222,0.6944444444444444
89,28.0,0.8399404761904762,0.7589285714285714,0.9642857142857143,0.7619047619047619
90,20.0,0.8350833333333332,0.75,0.8,0.9083333333333332
91,17.0,0.7211764705882354,0.5294117647058824,0.8235294117647058,0.7058823529411765
92,18.0,0.8152777777777778,0.7638888888888888,0.8333333333333334,0.7777777777777778
93,19.0,0.7952631578947367,0.6842105263157895,0.8421052631578947,0.7894736842105263
94,18.0,0.7702777777777778,0.7638888888888888,0.8333333333333334,0.6111111111111112
95,18.0,0.8366666666666664,0.6805555555555556,0.9444444444444444,0.8611111111111112
